runId,status,seconds,gap,nodes,incumbent,bound
pricing-n040-set02-m2-family-base-n1-wnarrow-ng_dssr,ROOT_PROCESSED,1374.442397,0.000000,1,64927.000000,64927.000000
pricing-n040-set02-m2-family-base-n1-wnarrow-time_indexed,TIME_LIMIT,10800.033004,7.023585,1704,65176.000000,60598.307945
pricing-n040-set02-m2-family-base-n1-wnarrow-time_indexed_sri,TIME_LIMIT,10800.515893,3.201950,1,65176.000000,63089.097198
pricing-n040-set02-m3-family-base-n1-wnarrow-ng_dssr,ROOT_PROCESSED,8.526913,0.000000,1,29624.000000,29624.000000
pricing-n040-set02-m3-family-base-n1-wnarrow-time_indexed,FINISHED,85.987725,0.000000,115,29624.000000,29624.000000
pricing-n040-set02-m3-family-base-n1-wnarrow-time_indexed_sri,ROOT_PROCESSED,13.620841,0.000000,1,29624.000000,29624.000000
pricing-n040-set02-m4-family-base-n1-wnarrow-ng_dssr,TIME_LIMIT,10800.150458,3.178777,13887,17685.000000,17122.833333
pricing-n040-set02-m4-family-base-n1-wnarrow-time_indexed,TIME_LIMIT,10800.075883,4.941393,7630,17685.000000,16811.114583
pricing-n040-set02-m4-family-base-n1-wnarrow-time_indexed_sri,TIME_LIMIT,10800.215896,5.527188,2,17685.000000,16707.516815
pricing-n040-set02-m2-family-base-n1-wwide-ng_dssr,ROOT_PROCESSED,1319.576930,0.000000,1,36435.000000,36435.000000
pricing-n040-set02-m2-family-base-n1-wwide-time_indexed,TIME_LIMIT,10800.052763,11.417008,1743,36558.000000,32384.170168
pricing-n040-set02-m2-family-base-n1-wwide-time_indexed_sri,TIME_LIMIT,10802.646772,2.728011,1,36558.000000,35560.693565
pricing-n040-set02-m3-family-base-n1-wwide-ng_dssr,ROOT_PROCESSED,41.348040,0.000000,1,9787.000000,9787.000000
pricing-n040-set02-m3-family-base-n1-wwide-time_indexed,FINISHED,441.972264,0.000000,493,9787.000000,9787.000000
pricing-n040-set02-m3-family-base-n1-wwide-time_indexed_sri,ROOT_PROCESSED,63.600583,0.000000,1,9787.000000,9787.000000
pricing-n040-set02-m4-family-base-n1-wwide-ng_dssr,TIME_LIMIT,10800.073942,10.298908,8982,5403.000000,4846.550000
pricing-n040-set02-m4-family-base-n1-wwide-time_indexed,TIME_LIMIT,10800.054308,13.284186,8036,5403.000000,4685.255448
pricing-n040-set02-m4-family-base-n1-wwide-time_indexed_sri,TIME_LIMIT,10802.056631,13.050655,2,5403.000000,4697.873132
pricing-n040-set02-m2-family-medium-n10-wzero-ng_dssr,ROOT_PROCESSED,400.377554,0.000000,1,665811.000000,665811.000000
pricing-n040-set02-m2-family-medium-n10-wzero-time_indexed,TIME_LIMIT,10800.057561,2.008792,583,665811.000000,652436.241134
pricing-n040-set02-m2-family-medium-n10-wzero-time_indexed_sri,ROOT_PROCESSED,772.583078,0.000000,1,665811.000000,665811.000000
pricing-n040-set02-m3-family-medium-n10-wzero-ng_dssr,ROOT_PROCESSED,62.925162,0.000000,1,383207.000000,383207.000000
pricing-n040-set02-m3-family-medium-n10-wzero-time_indexed,FINISHED,2366.824527,0.000000,902,383207.000000,383207.000000
pricing-n040-set02-m3-family-medium-n10-wzero-time_indexed_sri,ROOT_PROCESSED,1039.453909,0.000000,1,383207.000000,383207.000000
pricing-n040-set02-m4-family-medium-n10-wzero-ng_dssr,TIME_LIMIT,10800.821152,1.313031,4968,261792.000000,258354.589636
pricing-n040-set02-m4-family-medium-n10-wzero-time_indexed,TIME_LIMIT,10800.033804,2.354078,3105,261792.000000,255629.211111
pricing-n040-set02-m4-family-medium-n10-wzero-time_indexed_sri,TIME_LIMIT,10800.255122,1.928890,1,261792.000000,256742.320181
pricing-n040-set02-m2-family-medium-n10-wnarrow-ng_dssr,ROOT_PROCESSED,835.467498,0.000000,1,489435.000000,489435.000000
pricing-n040-set02-m2-family-medium-n10-wnarrow-time_indexed,TIME_LIMIT,10800.042964,4.824853,394,489435.000000,465820.478706
pricing-n040-set02-m2-family-medium-n10-wnarrow-time_indexed_sri,ROOT_PROCESSED,3679.657299,0.000000,1,489435.000000,489435.000000
pricing-n040-set02-m3-family-medium-n10-wnarrow-ng_dssr,ROOT_PROCESSED,52.065841,0.000000,1,219027.000000,219027.000000
pricing-n040-set02-m3-family-medium-n10-wnarrow-time_indexed,TIME_LIMIT,10800.367296,1.972226,2836,219027.000000,214707.293651
pricing-n040-set02-m3-family-medium-n10-wnarrow-time_indexed_sri,TIME_LIMIT,10800.267137,0.303776,1,219027.000000,218361.648398
pricing-n040-set02-m4-family-medium-n10-wnarrow-ng_dssr,FINISHED,1154.280439,0.000000,1023,118150.000000,118150.000000
pricing-n040-set02-m4-family-medium-n10-wnarrow-time_indexed,FINISHED,2957.340277,0.000000,2215,118150.000000,118150.000000
pricing-n040-set02-m4-family-medium-n10-wnarrow-time_indexed_sri,TIME_LIMIT,10800.196747,0.859167,2,118150.000000,117134.894125
pricing-n040-set02-m2-family-medium-n10-wwide-ng_dssr,ROOT_PROCESSED,2470.428194,0.000000,1,253743.000000,253743.000000
pricing-n040-set02-m2-family-medium-n10-wwide-time_indexed,TIME_LIMIT,10800.033551,11.129039,293,253743.000000,225503.842794
pricing-n040-set02-m2-family-medium-n10-wwide-time_indexed_sri,TIME_LIMIT,10800.059923,2.778508,1,253743.000000,246692.730769
pricing-n040-set02-m3-family-medium-n10-wwide-ng_dssr,FINISHED,434.440914,0.000000,3,69189.000000,69189.000000
pricing-n040-set02-m3-family-medium-n10-wwide-time_indexed,TIME_LIMIT,10800.036085,6.714202,2992,69189.000000,64543.510802
pricing-n040-set02-m3-family-medium-n10-wwide-time_indexed_sri,TIME_LIMIT,10801.879846,4.136805,1,69189.000000,66326.786238
pricing-n040-set02-m4-family-medium-n10-wwide-time_indexed,TIME_LIMIT,10800.135474,8.595231,4915,44060.000000,40272.941176
pricing-n040-set02-m4-family-medium-n10-wwide-time_indexed_sri,TIME_LIMIT,10800.192279,9.856230,2,44060.000000,39717.345222
pricing-n040-set02-m2-family-high-n20-wzero-ng_dssr,ROOT_PROCESSED,566.727927,0.000000,1,1615016.000000,1615016.000000
pricing-n040-set02-m2-family-high-n20-wzero-time_indexed,TIME_LIMIT,10800.031938,5.023131,99,1615016.000000,1533891.637037
pricing-n040-set02-m2-family-high-n20-wzero-time_indexed_sri,TIME_LIMIT,10800.042220,1.675659,1,1615016.000000,1587953.832392
pricing-n040-set02-m3-family-high-n20-wzero-ng_dssr,ROOT_PROCESSED,47.341655,0.000000,1,896413.000000,896413.000000
pricing-n040-set02-m3-family-high-n20-wzero-time_indexed,FINISHED,248.291904,0.000000,62,896413.000000,896413.000000
pricing-n040-set02-m3-family-high-n20-wzero-time_indexed_sri,ROOT_PROCESSED,98.257466,0.000000,1,896413.000000,896413.000000
pricing-n040-set02-m4-family-high-n20-wzero-ng_dssr,TIME_LIMIT,10802.413502,0.990776,2705,622175.000000,616010.636364
pricing-n040-set02-m4-family-high-n20-wzero-time_indexed,TIME_LIMIT,10800.034419,2.253049,1504,622175.000000,608157.094340
pricing-n040-set02-m4-family-high-n20-wzero-time_indexed_sri,TIME_LIMIT,10800.077322,1.301220,2,622175.000000,614079.136276
pricing-n040-set02-m2-family-high-n20-wnarrow-ng_dssr,ROOT_PROCESSED,783.320907,0.000000,1,1233397.000000,1233397.000000
pricing-n040-set02-m2-family-high-n20-wnarrow-time_indexed,TIME_LIMIT,10800.031678,6.956254,104,1233397.000000,1147598.771242
pricing-n040-set02-m2-family-high-n20-wnarrow-time_indexed_sri,TIME_LIMIT,10800.062181,2.539446,1,1233397.000000,1202075.549501
pricing-n040-set02-m3-family-high-n20-wnarrow-ng_dssr,ROOT_PROCESSED,46.554181,0.000000,1,531645.000000,531645.000000
pricing-n040-set02-m3-family-high-n20-wnarrow-time_indexed,FINISHED,69.858567,0.000000,7,531645.000000,531645.000000
pricing-n040-set02-m3-family-high-n20-wnarrow-time_indexed_sri,ROOT_PROCESSED,59.141555,0.000000,1,531645.000000,531645.000000
pricing-n040-set02-m4-family-high-n20-wnarrow-ng_dssr,FINISHED,1067.425669,0.000000,644,297611.000000,297611.000000
pricing-n040-set02-m4-family-high-n20-wnarrow-time_indexed,FINISHED,3311.328163,0.000000,1309,297611.000000,297611.000000
pricing-n040-set02-m4-family-high-n20-wnarrow-time_indexed_sri,FINISHED,8869.383913,0.000000,3,297611.000000,297611.000000
pricing-n040-set02-m2-family-high-n20-wwide-ng_dssr,ROOT_PROCESSED,1222.405423,0.000000,1,677351.000000,677351.000000
pricing-n040-set02-m2-family-high-n20-wwide-time_indexed,TIME_LIMIT,10800.032643,13.767857,97,677351.000000,584094.283473
pricing-n040-set02-m2-family-high-n20-wwide-time_indexed_sri,TIME_LIMIT,10800.041035,6.087002,1,677351.000000,636120.628400
pricing-n040-set02-m3-family-high-n20-wwide-ng_dssr,FINISHED,1097.201795,0.000000,7,198671.000000,198671.000000
pricing-n040-set02-m3-family-high-n20-wwide-time_indexed,TIME_LIMIT,10800.035045,10.044550,937,198671.000000,178715.392308
pricing-n040-set02-m3-family-high-n20-wwide-time_indexed_sri,TIME_LIMIT,10802.709092,7.950639,1,198671.000000,182875.386184
pricing-n040-set02-m4-family-high-n20-wwide-ng_dssr,TIME_LIMIT,10800.055918,8.611184,1475,98874.000000,90359.777778
pricing-n040-set02-m4-family-high-n20-wwide-time_indexed,TIME_LIMIT,10801.174753,9.835991,2055,98874.000000,89148.761905
pricing-n040-set02-m4-family-high-n20-wwide-time_indexed_sri,TIME_LIMIT,10800.165321,10.134340,2,98874.000000,88853.772514
pricing-n040-set03-m2-random-base-n1-wzero-ng_dssr,ROOT_PROCESSED,22.632141,0.000000,1,88621.000000,88621.000000
pricing-n040-set03-m2-random-base-n1-wzero-time_indexed,FINISHED,40.933254,0.000000,9,88621.000000,88621.000000
pricing-n040-set03-m2-random-base-n1-wzero-time_indexed_sri,ROOT_PROCESSED,28.197251,0.000000,1,88621.000000,88621.000000
pricing-n040-set03-m3-random-base-n1-wzero-ng_dssr,FINISHED,7.588392,0.000000,5,56881.000000,56881.000000
pricing-n040-set03-m3-random-base-n1-wzero-time_indexed,FINISHED,18.089820,0.000000,10,56881.000000,56881.000000
pricing-n040-set03-m3-random-base-n1-wzero-time_indexed_sri,ROOT_PROCESSED,5.160444,0.000000,1,56881.000000,56881.000000
pricing-n040-set03-m4-random-base-n1-wzero-ng_dssr,FINISHED,4.107463,0.000000,7,41433.000000,41433.000000
pricing-n040-set03-m4-random-base-n1-wzero-time_indexed,FINISHED,9.914678,0.000000,7,41433.000000,41433.000000
pricing-n040-set03-m4-random-base-n1-wzero-time_indexed_sri,ROOT_PROCESSED,2.284131,0.000000,1,41433.000000,41433.000000
pricing-n040-set03-m2-random-base-n1-wnarrow-ng_dssr,ROOT_PROCESSED,35.901452,0.000000,1,70549.000000,70549.000000
pricing-n040-set03-m2-random-base-n1-wnarrow-time_indexed,FINISHED,37.011870,0.000000,6,70549.000000,70549.000000
pricing-n040-set03-m2-random-base-n1-wnarrow-time_indexed_sri,ROOT_PROCESSED,18.485441,0.000000,1,70549.000000,70549.000000
pricing-n040-set03-m3-random-base-n1-wnarrow-ng_dssr,FINISHED,9.873417,0.000000,9,40308.000000,40308.000000
pricing-n040-set03-m3-random-base-n1-wnarrow-time_indexed,FINISHED,22.574950,0.000000,13,40308.000000,40308.000000
pricing-n040-set03-m3-random-base-n1-wnarrow-time_indexed_sri,ROOT_PROCESSED,16.673969,0.000000,1,40308.000000,40308.000000
pricing-n040-set03-m4-random-base-n1-wnarrow-ng_dssr,FINISHED,8.807652,0.000000,10,26237.000000,26237.000000
pricing-n040-set03-m4-random-base-n1-wnarrow-time_indexed,FINISHED,19.682623,0.000000,16,26237.000000,26237.000000
pricing-n040-set03-m4-random-base-n1-wnarrow-time_indexed_sri,FINISHED,18.927294,0.000000,4,26237.000000,26237.000000
pricing-n040-set03-m2-random-base-n1-wwide-ng_dssr,FINISHED,89.509555,0.000000,6,43104.000000,43104.000000
pricing-n040-set03-m2-random-base-n1-wwide-time_indexed,FINISHED,121.638180,0.000000,59,43104.000000,43104.000000
pricing-n040-set03-m2-random-base-n1-wwide-time_indexed_sri,FINISHED,83.378463,0.000000,3,43104.000000,43104.000000
pricing-n040-set03-m3-random-base-n1-wwide-ng_dssr,FINISHED,75.615556,0.000000,44,19309.000000,19309.000000
pricing-n040-set03-m3-random-base-n1-wwide-time_indexed,FINISHED,88.372278,0.000000,97,19309.000000,19309.000000
pricing-n040-set03-m3-random-base-n1-wwide-time_indexed_sri,FINISHED,68.313159,0.000000,10,19309.000000,19309.000000
pricing-n040-set03-m4-random-base-n1-wwide-ng_dssr,FINISHED,13.721140,0.000000,28,10508.000000,10508.000000
pricing-n040-set03-m4-random-base-n1-wwide-time_indexed,FINISHED,51.378736,0.000000,54,10508.000000,10508.000000
pricing-n040-set03-m4-random-base-n1-wwide-time_indexed_sri,FINISHED,20.578062,0.000000,7,10508.000000,10508.000000
pricing-n040-set03-m2-random-medium-n10-wzero-ng_dssr,FINISHED,53.991711,0.000000,3,839506.000000,839506.000000
pricing-n040-set03-m2-random-medium-n10-wzero-time_indexed,FINISHED,74.439316,0.000000,10,839506.000000,839506.000000
pricing-n040-set03-m2-random-medium-n10-wzero-time_indexed_sri,ROOT_PROCESSED,65.564693,0.000000,1,839506.000000,839506.000000
pricing-n040-set03-m3-random-medium-n10-wzero-ng_dssr,ROOT_PROCESSED,19.551994,0.000000,1,538900.000000,538900.000000
pricing-n040-set03-m3-random-medium-n10-wzero-time_indexed,FINISHED,25.443770,0.000000,3,538900.000000,538900.000000
pricing-n040-set03-m3-random-medium-n10-wzero-time_indexed_sri,ROOT_PROCESSED,19.072512,0.000000,1,538900.000000,538900.000000
pricing-n040-set03-m4-random-medium-n10-wzero-ng_dssr,FINISHED,14.209508,0.000000,3,399494.000000,399494.000000
pricing-n040-set03-m4-random-medium-n10-wzero-time_indexed,FINISHED,21.685207,0.000000,10,399494.000000,399494.000000
pricing-n040-set03-m4-random-medium-n10-wzero-time_indexed_sri,ROOT_PROCESSED,13.082170,0.000000,1,399494.000000,399494.000000
pricing-n040-set03-m2-random-medium-n10-wnarrow-ng_dssr,FINISHED,126.022815,0.000000,5,651075.000000,651075.000000
pricing-n040-set03-m2-random-medium-n10-wnarrow-time_indexed,FINISHED,309.010552,0.000000,62,651075.000000,651075.000000
pricing-n040-set03-m2-random-medium-n10-wnarrow-time_indexed_sri,ROOT_PROCESSED,151.991775,0.000000,1,651075.000000,651075.000000
pricing-n040-set03-m3-random-medium-n10-wnarrow-ng_dssr,FINISHED,187.517761,0.000000,36,375704.000000,375704.000000
pricing-n040-set03-m3-random-medium-n10-wnarrow-time_indexed,FINISHED,726.884886,0.000000,269,375704.000000,375704.000000
pricing-n040-set03-m3-random-medium-n10-wnarrow-time_indexed_sri,FINISHED,205.917688,0.000000,5,375704.000000,375704.000000
pricing-n040-set03-m4-random-medium-n10-wnarrow-ng_dssr,FINISHED,20.285119,0.000000,11,239933.000000,239933.000000
pricing-n040-set03-m4-random-medium-n10-wnarrow-time_indexed,FINISHED,34.781219,0.000000,29,239933.000000,239933.000000
pricing-n040-set03-m4-random-medium-n10-wnarrow-time_indexed_sri,ROOT_PROCESSED,20.819129,0.000000,1,239933.000000,239933.000000
pricing-n040-set03-m2-random-medium-n10-wwide-ng_dssr,FINISHED,612.061730,0.000000,22,389459.000000,389459.000000
pricing-n040-set03-m2-random-medium-n10-wwide-time_indexed,FINISHED,1889.390715,0.000000,406,389459.000000,389459.000000
pricing-n040-set03-m2-random-medium-n10-wwide-time_indexed_sri,FINISHED,451.591918,0.000000,3,389459.000000,389459.000000
pricing-n040-set03-m3-random-medium-n10-wwide-ng_dssr,FINISHED,43.952945,0.000000,11,165577.000000,165577.000000
pricing-n040-set03-m3-random-medium-n10-wwide-time_indexed,FINISHED,89.411500,0.000000,35,165577.000000,165577.000000
pricing-n040-set03-m3-random-medium-n10-wwide-time_indexed_sri,FINISHED,96.589930,0.000000,4,165577.000000,165577.000000
pricing-n040-set03-m4-random-medium-n10-wwide-ng_dssr,FINISHED,59.869575,0.000000,28,93446.000000,93446.000000
pricing-n040-set03-m4-random-medium-n10-wwide-time_indexed,FINISHED,98.923185,0.000000,79,93446.000000,93446.000000
pricing-n040-set03-m4-random-medium-n10-wwide-time_indexed_sri,FINISHED,137.897780,0.000000,10,93446.000000,93446.000000
pricing-n040-set03-m2-random-high-n20-wzero-ng_dssr,FINISHED,171.811788,0.000000,7,1910209.000000,1910209.000000
pricing-n040-set03-m2-random-high-n20-wzero-time_indexed,FINISHED,601.103453,0.000000,71,1910209.000000,1910209.000000
pricing-n040-set03-m2-random-high-n20-wzero-time_indexed_sri,ROOT_PROCESSED,278.142232,0.000000,1,1910209.000000,1910209.000000
pricing-n040-set03-m3-random-high-n20-wzero-ng_dssr,FINISHED,110.113796,0.000000,26,1223408.000000,1223408.000000
pricing-n040-set03-m3-random-high-n20-wzero-time_indexed,FINISHED,192.381559,0.000000,43,1223408.000000,1223408.000000
pricing-n040-set03-m3-random-high-n20-wzero-time_indexed_sri,FINISHED,253.781313,0.000000,5,1223408.000000,1223408.000000
pricing-n040-set03-m4-random-high-n20-wzero-ng_dssr,FINISHED,32.044778,0.000000,6,887894.000000,887894.000000
pricing-n040-set03-m4-random-high-n20-wzero-time_indexed,FINISHED,57.817230,0.000000,18,887894.000000,887894.000000
pricing-n040-set03-m4-random-high-n20-wzero-time_indexed_sri,ROOT_PROCESSED,38.040332,0.000000,1,887894.000000,887894.000000
pricing-n040-set03-m2-random-high-n20-wnarrow-ng_dssr,FINISHED,207.461064,0.000000,13,1538090.000000,1538090.000000
pricing-n040-set03-m2-random-high-n20-wnarrow-time_indexed,FINISHED,455.286777,0.000000,51,1538090.000000,1538090.000000
pricing-n040-set03-m2-random-high-n20-wnarrow-time_indexed_sri,ROOT_PROCESSED,317.914900,0.000000,1,1538090.000000,1538090.000000
pricing-n040-set03-m3-random-high-n20-wnarrow-ng_dssr,FINISHED,82.084038,0.000000,19,874726.000000,874726.000000
pricing-n040-set03-m3-random-high-n20-wnarrow-time_indexed,FINISHED,134.684556,0.000000,36,874726.000000,874726.000000
pricing-n040-set03-m3-random-high-n20-wnarrow-time_indexed_sri,FINISHED,140.148953,0.000000,3,874726.000000,874726.000000
pricing-n040-set03-m4-random-high-n20-wnarrow-ng_dssr,FINISHED,39.780224,0.000000,8,571412.000000,571412.000000
pricing-n040-set03-m4-random-high-n20-wnarrow-time_indexed,FINISHED,66.362211,0.000000,23,571412.000000,571412.000000
pricing-n040-set03-m4-random-high-n20-wnarrow-time_indexed_sri,FINISHED,61.111830,0.000000,3,571412.000000,571412.000000
pricing-n040-set03-m2-random-high-n20-wwide-ng_dssr,FINISHED,224.448560,0.000000,9,959706.000000,959706.000000
pricing-n040-set03-m2-random-high-n20-wwide-time_indexed,FINISHED,371.752394,0.000000,33,959706.000000,959706.000000
pricing-n040-set03-m2-random-high-n20-wwide-time_indexed_sri,ROOT_PROCESSED,225.774711,0.000000,1,959706.000000,959706.000000
pricing-n040-set03-m3-random-high-n20-wwide-ng_dssr,FINISHED,133.776491,0.000000,22,430449.000000,430449.000000
pricing-n040-set03-m3-random-high-n20-wwide-time_indexed,FINISHED,336.996295,0.000000,68,430449.000000,430449.000000
pricing-n040-set03-m3-random-high-n20-wwide-time_indexed_sri,FINISHED,321.692499,0.000000,5,430449.000000,430449.000000
pricing-n040-set03-m4-random-high-n20-wwide-ng_dssr,FINISHED,36.294222,0.000000,6,230368.000000,230368.000000
pricing-n040-set03-m4-random-high-n20-wwide-time_indexed,FINISHED,32.542790,0.000000,6,230368.000000,230368.000000
pricing-n040-set03-m4-random-high-n20-wwide-time_indexed_sri,ROOT_PROCESSED,37.945370,0.000000,1,230368.000000,230368.000000
pricing-n040-set03-m2-family-base-n1-wzero-ng_dssr,ROOT_PROCESSED,644.443091,0.000000,1,73543.000000,73543.000000
pricing-n040-set03-m2-family-base-n1-wzero-time_indexed,TIME_LIMIT,10800.048503,5.492743,1627,73543.000000,69503.472222
pricing-n040-set03-m2-family-base-n1-wzero-time_indexed_sri,TIME_LIMIT,10805.608756,0.157065,1,73543.000000,73427.489500
pricing-n040-set03-m3-family-base-n1-wzero-ng_dssr,ROOT_PROCESSED,10.541312,0.000000,1,41495.000000,41495.000000
pricing-n040-set03-m3-family-base-n1-wzero-time_indexed,FINISHED,34.388508,0.000000,24,41495.000000,41495.000000
pricing-n040-set03-m3-family-base-n1-wzero-time_indexed_sri,ROOT_PROCESSED,15.184234,0.000000,1,41495.000000,41495.000000
pricing-n040-set03-m4-family-base-n1-wzero-ng_dssr,TIME_LIMIT,10800.054478,0.436327,21092,29549.000000,29420.069767
pricing-n040-set03-m4-family-base-n1-wzero-time_indexed,TIME_LIMIT,10800.033464,1.247193,9593,29549.000000,29180.467083
pricing-n040-set03-m4-family-base-n1-wzero-time_indexed_sri,TIME_LIMIT,10803.613457,0.727593,2,29549.000000,29334.003608
pricing-n040-set03-m2-family-base-n1-wnarrow-ng_dssr,ROOT_PROCESSED,291.781602,0.000000,1,55943.000000,55943.000000
pricing-n040-set03-m2-family-base-n1-wnarrow-time_indexed,TIME_LIMIT,10800.052531,6.770512,2081,55943.000000,52155.372549
pricing-n040-set03-m2-family-base-n1-wnarrow-time_indexed_sri,TIME_LIMIT,10808.754934,0.940185,1,55943.000000,55417.032549
pricing-n040-set03-m3-family-base-n1-wnarrow-ng_dssr,ROOT_PROCESSED,11.354477,0.000000,1,26390.000000,26390.000000
pricing-n040-set03-m3-family-base-n1-wnarrow-time_indexed,FINISHED,52.729191,0.000000,36,26390.000000,26390.000000
pricing-n040-set03-m3-family-base-n1-wnarrow-time_indexed_sri,ROOT_PROCESSED,12.777451,0.000000,1,26390.000000,26390.000000
pricing-n040-set03-m4-family-base-n1-wnarrow-ng_dssr,TIME_LIMIT,10800.077527,3.157910,13295,16614.000000,16089.344828
pricing-n040-set03-m4-family-base-n1-wnarrow-time_indexed,TIME_LIMIT,10800.040267,5.005114,7658,16614.000000,15782.450390
pricing-n040-set03-m4-family-base-n1-wnarrow-time_indexed_sri,TIME_LIMIT,10802.739482,4.108879,2,16614.000000,15931.350851
pricing-n040-set03-m2-family-base-n1-wwide-ng_dssr,ROOT_PROCESSED,899.241859,0.000000,1,30763.000000,30763.000000
pricing-n040-set03-m2-family-base-n1-wwide-time_indexed,TIME_LIMIT,10800.063801,9.560382,2478,30763.000000,27821.939686
pricing-n040-set03-m2-family-base-n1-wwide-time_indexed_sri,TIME_LIMIT,10800.635863,4.377874,1,30763.000000,29416.234736
pricing-n040-set03-m3-family-base-n1-wwide-ng_dssr,ROOT_PROCESSED,44.881767,0.000000,1,9930.000000,9930.000000
pricing-n040-set03-m3-family-base-n1-wwide-time_indexed,FINISHED,4849.851134,0.000000,6197,9930.000000,9930.000000
pricing-n040-set03-m3-family-base-n1-wwide-time_indexed_sri,ROOT_PROCESSED,457.887044,0.000000,1,9930.000000,9930.000000
pricing-n040-set03-m4-family-base-n1-wwide-ng_dssr,TIME_LIMIT,10800.088116,13.713022,7512,5234.000000,4516.260417
pricing-n040-set03-m4-family-base-n1-wwide-time_indexed,TIME_LIMIT,10800.046885,15.685900,7396,5234.000000,4413.000000
pricing-n040-set03-m4-family-base-n1-wwide-time_indexed_sri,TIME_LIMIT,10800.839823,16.229439,2,5234.000000,4384.551185
pricing-n040-set03-m2-family-medium-n10-wzero-ng_dssr,ROOT_PROCESSED,762.701917,0.000000,1,691140.000000,691140.000000
pricing-n040-set03-m2-family-medium-n10-wzero-time_indexed,TIME_LIMIT,10800.058042,5.611453,242,691140.000000,652357.004390
pricing-n040-set03-m2-family-medium-n10-wzero-time_indexed_sri,TIME_LIMIT,10800.061206,0.326419,1,691140.000000,688883.986815
pricing-n040-set03-m3-family-medium-n10-wzero-ng_dssr,ROOT_PROCESSED,30.965974,0.000000,1,393230.000000,393230.000000
pricing-n040-set03-m3-family-medium-n10-wzero-time_indexed,FINISHED,52.296530,0.000000,17,393230.000000,393230.000000
pricing-n040-set03-m3-family-medium-n10-wzero-time_indexed_sri,ROOT_PROCESSED,33.861110,0.000000,1,393230.000000,393230.000000
pricing-n040-set03-m4-family-medium-n10-wzero-ng_dssr,TIME_LIMIT,10800.353030,0.919605,5165,281389.000000,278801.333333
pricing-n040-set03-m4-family-medium-n10-wzero-time_indexed,TIME_LIMIT,10800.039092,1.730183,4084,281389.000000,276520.454545
pricing-n040-set03-m4-family-medium-n10-wzero-time_indexed_sri,TIME_LIMIT,10800.280595,1.461501,2,281389.000000,277276.496352
pricing-n040-set03-m2-family-medium-n10-wnarrow-ng_dssr,ROOT_PROCESSED,585.172925,0.000000,1,513735.000000,513735.000000
pricing-n040-set03-m2-family-medium-n10-wnarrow-time_indexed,TIME_LIMIT,10800.033634,7.763794,233,513735.000000,473849.673758
pricing-n040-set03-m2-family-medium-n10-wnarrow-time_indexed_sri,TIME_LIMIT,10800.036565,1.653899,1,513735.000000,505238.341470
pricing-n040-set03-m3-family-medium-n10-wnarrow-ng_dssr,ROOT_PROCESSED,38.635459,0.000000,1,242311.000000,242311.000000
pricing-n040-set03-m3-family-medium-n10-wnarrow-time_indexed,FINISHED,4437.114230,0.000000,2730,242311.000000,242311.000000
pricing-n040-set03-m3-family-medium-n10-wnarrow-time_indexed_sri,ROOT_PROCESSED,169.506401,0.000000,1,242311.000000,242311.000000
pricing-n040-set03-m4-family-medium-n10-wnarrow-ng_dssr,TIME_LIMIT,10800.048236,1.800633,4573,144358.000000,141758.642857
pricing-n040-set03-m4-family-medium-n10-wnarrow-time_indexed,TIME_LIMIT,10800.035278,4.155533,3747,144358.000000,138359.156250
pricing-n040-set03-m4-family-medium-n10-wnarrow-time_indexed_sri,TIME_LIMIT,10800.230289,3.788681,2,144358.000000,138888.735549
pricing-n040-set03-m2-family-medium-n10-wwide-ng_dssr,ROOT_PROCESSED,595.685353,0.000000,1,258079.000000,258079.000000
pricing-n040-set03-m3-family-medium-n10-wwide-ng_dssr,ROOT_PROCESSED,48.861539,0.000000,1,77672.000000,77672.000000
pricing-n040-set03-m3-family-medium-n10-wwide-time_indexed,FINISHED,80.386601,0.000000,58,77672.000000,77672.000000
pricing-n040-set03-m3-family-medium-n10-wwide-time_indexed_sri,ROOT_PROCESSED,27.281206,0.000000,1,77672.000000,77672.000000
