taskSetId	setupType	scaleLevel	windowLevel	nominalScale	machines	instance	targetMean	actualMean	meanError	cap	maximum	triangleViolations	floydChangedArcs	withinMean	betweenMean	bodySha256
n040-set05	family	medium	wide	10	2	instances/data/n040-set05/family/medium-heterogeneous/wide/m2.dat	254.212500000	254.594871795	0.382371795	508	407	0	0	72.218623482	339.110694184	f438d4f6762f0fa59c7de27e28f9996f0ed7b25599e6ef14bc4a25ae978de326
n040-set05	family	medium	wide	10	3	instances/data/n040-set05/family/medium-heterogeneous/wide/m3.dat	254.212500000	254.594871795	0.382371795	508	407	0	0	72.218623482	339.110694184	f438d4f6762f0fa59c7de27e28f9996f0ed7b25599e6ef14bc4a25ae978de326
n040-set05	family	medium	wide	10	4	instances/data/n040-set05/family/medium-heterogeneous/wide/m4.dat	254.212500000	254.594871795	0.382371795	508	407	0	0	72.218623482	339.110694184	f438d4f6762f0fa59c7de27e28f9996f0ed7b25599e6ef14bc4a25ae978de326
n040-set05	family	high	zero	20	2	instances/data/n040-set05/family/high-heterogeneous/zero/m2.dat	513.000000000	513.700641026	0.700641026	1026	821	0	0	145.619433198	684.274859287	53d141fe7facb45b62b7cc1f333a9b4e0903b4b2755b8a662f8f2efcde113698
n040-set05	family	high	zero	20	3	instances/data/n040-set05/family/high-heterogeneous/zero/m3.dat	513.000000000	513.700641026	0.700641026	1026	821	0	0	145.619433198	684.274859287	53d141fe7facb45b62b7cc1f333a9b4e0903b4b2755b8a662f8f2efcde113698
n040-set05	family	high	zero	20	4	instances/data/n040-set05/family/high-heterogeneous/zero/m4.dat	513.000000000	513.700641026	0.700641026	1026	821	0	0	145.619433198	684.274859287	53d141fe7facb45b62b7cc1f333a9b4e0903b4b2755b8a662f8f2efcde113698
n040-set05	family	high	narrow	20	2	instances/data/n040-set05/family/high-heterogeneous/narrow/m2.dat	513.000000000	513.700641026	0.700641026	1026	821	0	0	145.619433198	684.274859287	7ad483a61ea0f8d42771d8205fa334165c000bf3428294a08bc869fdc48456d1
n040-set05	family	high	narrow	20	3	instances/data/n040-set05/family/high-heterogeneous/narrow/m3.dat	513.000000000	513.700641026	0.700641026	1026	821	0	0	145.619433198	684.274859287	7ad483a61ea0f8d42771d8205fa334165c000bf3428294a08bc869fdc48456d1
n040-set05	family	high	narrow	20	4	instances/data/n040-set05/family/high-heterogeneous/narrow/m4.dat	513.000000000	513.700641026	0.700641026	1026	821	0	0	145.619433198	684.274859287	7ad483a61ea0f8d42771d8205fa334165c000bf3428294a08bc869fdc48456d1
n040-set05	family	high	wide	20	2	instances/data/n040-set05/family/high-heterogeneous/wide/m2.dat	513.000000000	513.700641026	0.700641026	1026	821	0	0	145.619433198	684.274859287	71521403e2ac6f65550e0a6b0a3b0975f25c4590fbbe1a385e39489e2a9b92ee
n040-set05	family	high	wide	20	3	instances/data/n040-set05/family/high-heterogeneous/wide/m3.dat	513.000000000	513.700641026	0.700641026	1026	821	0	0	145.619433198	684.274859287	71521403e2ac6f65550e0a6b0a3b0975f25c4590fbbe1a385e39489e2a9b92ee
n040-set05	family	high	wide	20	4	instances/data/n040-set05/family/high-heterogeneous/wide/m4.dat	513.000000000	513.700641026	0.700641026	1026	821	0	0	145.619433198	684.274859287	71521403e2ac6f65550e0a6b0a3b0975f25c4590fbbe1a385e39489e2a9b92ee
n050-set01	random	base	zero	1	2	instances/data/n050-set01/random/base/zero/m2.dat	26.100000000	26.100000000	0.000000000	52	52	0	0	NaN	NaN	0ac7ba0e51c4de3a30e017be956cbd15a7857d96db4dfc7cef152571b4b38eb6
n050-set01	random	base	zero	1	3	instances/data/n050-set01/random/base/zero/m3.dat	26.100000000	26.100000000	0.000000000	52	52	0	0	NaN	NaN	0ac7ba0e51c4de3a30e017be956cbd15a7857d96db4dfc7cef152571b4b38eb6
n050-set01	random	base	zero	1	4	instances/data/n050-set01/random/base/zero/m4.dat	26.100000000	26.100000000	0.000000000	52	52	0	0	NaN	NaN	0ac7ba0e51c4de3a30e017be956cbd15a7857d96db4dfc7cef152571b4b38eb6
n050-set01	random	base	narrow	1	2	instances/data/n050-set01/random/base/narrow/m2.dat	26.100000000	26.100000000	0.000000000	52	52	0	0	NaN	NaN	077e82c3d547b5c275a2165a189d7cd71240d0f15326e68ef37a80b723c40830
n050-set01	random	base	narrow	1	3	instances/data/n050-set01/random/base/narrow/m3.dat	26.100000000	26.100000000	0.000000000	52	52	0	0	NaN	NaN	077e82c3d547b5c275a2165a189d7cd71240d0f15326e68ef37a80b723c40830
n050-set01	random	base	narrow	1	4	instances/data/n050-set01/random/base/narrow/m4.dat	26.100000000	26.100000000	0.000000000	52	52	0	0	NaN	NaN	077e82c3d547b5c275a2165a189d7cd71240d0f15326e68ef37a80b723c40830
n050-set01	random	base	wide	1	2	instances/data/n050-set01/random/base/wide/m2.dat	26.100000000	26.100000000	0.000000000	52	52	0	0	NaN	NaN	7df90ddf02105766d3de80773f1ae83dac75b3e3223e614042f7e6a847606645
n050-set01	random	base	wide	1	3	instances/data/n050-set01/random/base/wide/m3.dat	26.100000000	26.100000000	0.000000000	52	52	0	0	NaN	NaN	7df90ddf02105766d3de80773f1ae83dac75b3e3223e614042f7e6a847606645
n050-set01	random	base	wide	1	4	instances/data/n050-set01/random/base/wide/m4.dat	26.100000000	26.100000000	0.000000000	52	52	0	0	NaN	NaN	7df90ddf02105766d3de80773f1ae83dac75b3e3223e614042f7e6a847606645
n050-set01	random	medium	zero	10	2	instances/data/n050-set01/random/medium-heterogeneous/zero/m2.dat	271.040000000	271.582857143	0.542857143	542	541	0	0	NaN	NaN	2ed20aa994a107d6fe161bd5fff3a641898d1e07e2488599d4b2f02a5eaa5e68
n050-set01	random	medium	zero	10	3	instances/data/n050-set01/random/medium-heterogeneous/zero/m3.dat	271.040000000	271.582857143	0.542857143	542	541	0	0	NaN	NaN	2ed20aa994a107d6fe161bd5fff3a641898d1e07e2488599d4b2f02a5eaa5e68
n050-set01	random	medium	zero	10	4	instances/data/n050-set01/random/medium-heterogeneous/zero/m4.dat	271.040000000	271.582857143	0.542857143	542	541	0	0	NaN	NaN	2ed20aa994a107d6fe161bd5fff3a641898d1e07e2488599d4b2f02a5eaa5e68
n050-set01	random	medium	narrow	10	2	instances/data/n050-set01/random/medium-heterogeneous/narrow/m2.dat	271.040000000	271.582857143	0.542857143	542	541	0	0	NaN	NaN	d3da238dd3e0a1284824452346ac669170167cb4e09c764fd200d9ef5fb82fe9
n050-set01	random	medium	narrow	10	3	instances/data/n050-set01/random/medium-heterogeneous/narrow/m3.dat	271.040000000	271.582857143	0.542857143	542	541	0	0	NaN	NaN	d3da238dd3e0a1284824452346ac669170167cb4e09c764fd200d9ef5fb82fe9
n050-set01	random	medium	narrow	10	4	instances/data/n050-set01/random/medium-heterogeneous/narrow/m4.dat	271.040000000	271.582857143	0.542857143	542	541	0	0	NaN	NaN	d3da238dd3e0a1284824452346ac669170167cb4e09c764fd200d9ef5fb82fe9
n050-set01	random	medium	wide	10	2	instances/data/n050-set01/random/medium-heterogeneous/wide/m2.dat	271.040000000	271.582857143	0.542857143	542	541	0	0	NaN	NaN	e9613e99e04c67c205d10b767d4261ef83941554036760226a1634a6d53167bb
n050-set01	random	medium	wide	10	3	instances/data/n050-set01/random/medium-heterogeneous/wide/m3.dat	271.040000000	271.582857143	0.542857143	542	541	0	0	NaN	NaN	e9613e99e04c67c205d10b767d4261ef83941554036760226a1634a6d53167bb
n050-set01	random	medium	wide	10	4	instances/data/n050-set01/random/medium-heterogeneous/wide/m4.dat	271.040000000	271.582857143	0.542857143	542	541	0	0	NaN	NaN	e9613e99e04c67c205d10b767d4261ef83941554036760226a1634a6d53167bb
n050-set01	random	high	zero	20	2	instances/data/n050-set01/random/high-heterogeneous/zero/m2.dat	521.520000000	522.000000000	0.480000000	1043	1040	0	0	NaN	NaN	bc3410b9d15811c18dc279bfdb3159ec84aab3c2604c5438e846b83f4e5721d6
n050-set01	random	high	zero	20	3	instances/data/n050-set01/random/high-heterogeneous/zero/m3.dat	521.520000000	522.000000000	0.480000000	1043	1040	0	0	NaN	NaN	bc3410b9d15811c18dc279bfdb3159ec84aab3c2604c5438e846b83f4e5721d6
n050-set01	random	high	zero	20	4	instances/data/n050-set01/random/high-heterogeneous/zero/m4.dat	521.520000000	522.000000000	0.480000000	1043	1040	0	0	NaN	NaN	bc3410b9d15811c18dc279bfdb3159ec84aab3c2604c5438e846b83f4e5721d6
n050-set01	random	high	narrow	20	2	instances/data/n050-set01/random/high-heterogeneous/narrow/m2.dat	521.520000000	522.000000000	0.480000000	1043	1040	0	0	NaN	NaN	1996eaf6f64a738b1ad30a1c501eea21eae6a4cce21f84b53b2ec171fb0844b9
n050-set01	random	high	narrow	20	3	instances/data/n050-set01/random/high-heterogeneous/narrow/m3.dat	521.520000000	522.000000000	0.480000000	1043	1040	0	0	NaN	NaN	1996eaf6f64a738b1ad30a1c501eea21eae6a4cce21f84b53b2ec171fb0844b9
n050-set01	random	high	narrow	20	4	instances/data/n050-set01/random/high-heterogeneous/narrow/m4.dat	521.520000000	522.000000000	0.480000000	1043	1040	0	0	NaN	NaN	1996eaf6f64a738b1ad30a1c501eea21eae6a4cce21f84b53b2ec171fb0844b9
n050-set01	random	high	wide	20	2	instances/data/n050-set01/random/high-heterogeneous/wide/m2.dat	521.520000000	522.000000000	0.480000000	1043	1040	0	0	NaN	NaN	bbaf79e2e6ef778be17d10df5ab5c29c5af0f159e930fb4889517ea9e3302744
n050-set01	random	high	wide	20	3	instances/data/n050-set01/random/high-heterogeneous/wide/m3.dat	521.520000000	522.000000000	0.480000000	1043	1040	0	0	NaN	NaN	bbaf79e2e6ef778be17d10df5ab5c29c5af0f159e930fb4889517ea9e3302744
n050-set01	random	high	wide	20	4	instances/data/n050-set01/random/high-heterogeneous/wide/m4.dat	521.520000000	522.000000000	0.480000000	1043	1040	0	0	NaN	NaN	bbaf79e2e6ef778be17d10df5ab5c29c5af0f159e930fb4889517ea9e3302744
n050-set01	family	base	zero	1	2	instances/data/n050-set01/family/base/zero/m2.dat	26.100000000	26.095510204	-0.004489796	52	38	0	0	6.859375000	32.008004269	8dadff5f7c88ece26a410a406d27d6a8985e9f556eeaf22f56941048ff9465b5
n050-set01	family	base	zero	1	3	instances/data/n050-set01/family/base/zero/m3.dat	26.100000000	26.095510204	-0.004489796	52	38	0	0	6.859375000	32.008004269	8dadff5f7c88ece26a410a406d27d6a8985e9f556eeaf22f56941048ff9465b5
n050-set01	family	base	zero	1	4	instances/data/n050-set01/family/base/zero/m4.dat	26.100000000	26.095510204	-0.004489796	52	38	0	0	6.859375000	32.008004269	8dadff5f7c88ece26a410a406d27d6a8985e9f556eeaf22f56941048ff9465b5
n050-set01	family	base	narrow	1	2	instances/data/n050-set01/family/base/narrow/m2.dat	26.100000000	26.095510204	-0.004489796	52	38	0	0	6.859375000	32.008004269	bbff2d666f700c1f0c69324dad55b2249ec3504a8a360c609406a2ce744df278
n050-set01	family	base	narrow	1	3	instances/data/n050-set01/family/base/narrow/m3.dat	26.100000000	26.095510204	-0.004489796	52	38	0	0	6.859375000	32.008004269	bbff2d666f700c1f0c69324dad55b2249ec3504a8a360c609406a2ce744df278
n050-set01	family	base	narrow	1	4	instances/data/n050-set01/family/base/narrow/m4.dat	26.100000000	26.095510204	-0.004489796	52	38	0	0	6.859375000	32.008004269	bbff2d666f700c1f0c69324dad55b2249ec3504a8a360c609406a2ce744df278
n050-set01	family	base	wide	1	2	instances/data/n050-set01/family/base/wide/m2.dat	26.100000000	26.095510204	-0.004489796	52	38	0	0	6.859375000	32.008004269	3b5ed783642b03d11dc7443c889fd77cbaf005a8323407df8c85906c5c1bccbd
n050-set01	family	base	wide	1	3	instances/data/n050-set01/family/base/wide/m3.dat	26.100000000	26.095510204	-0.004489796	52	38	0	0	6.859375000	32.008004269	3b5ed783642b03d11dc7443c889fd77cbaf005a8323407df8c85906c5c1bccbd
n050-set01	family	base	wide	1	4	instances/data/n050-set01/family/base/wide/m4.dat	26.100000000	26.095510204	-0.004489796	52	38	0	0	6.859375000	32.008004269	3b5ed783642b03d11dc7443c889fd77cbaf005a8323407df8c85906c5c1bccbd
n050-set01	family	medium	zero	10	2	instances/data/n050-set01/family/medium-heterogeneous/zero/m2.dat	271.040000000	271.503673469	0.463673469	542	395	0	0	71.755208333	332.899146211	526d23cfb8de333228c93d1bd6293d9a6cc2baf873df439a9efb19aeb2597b78
n050-set01	family	medium	zero	10	3	instances/data/n050-set01/family/medium-heterogeneous/zero/m3.dat	271.040000000	271.503673469	0.463673469	542	395	0	0	71.755208333	332.899146211	526d23cfb8de333228c93d1bd6293d9a6cc2baf873df439a9efb19aeb2597b78
n050-set01	family	medium	zero	10	4	instances/data/n050-set01/family/medium-heterogeneous/zero/m4.dat	271.040000000	271.503673469	0.463673469	542	395	0	0	71.755208333	332.899146211	526d23cfb8de333228c93d1bd6293d9a6cc2baf873df439a9efb19aeb2597b78
n050-set01	family	medium	narrow	10	2	instances/data/n050-set01/family/medium-heterogeneous/narrow/m2.dat	271.040000000	271.503673469	0.463673469	542	395	0	0	71.755208333	332.899146211	2299ebaec241308cc65a70c346e5ccf525443357a02d6c88eadfd9d8c8de06ce
n050-set01	family	medium	narrow	10	3	instances/data/n050-set01/family/medium-heterogeneous/narrow/m3.dat	271.040000000	271.503673469	0.463673469	542	395	0	0	71.755208333	332.899146211	2299ebaec241308cc65a70c346e5ccf525443357a02d6c88eadfd9d8c8de06ce
n050-set01	family	medium	narrow	10	4	instances/data/n050-set01/family/medium-heterogeneous/narrow/m4.dat	271.040000000	271.503673469	0.463673469	542	395	0	0	71.755208333	332.899146211	2299ebaec241308cc65a70c346e5ccf525443357a02d6c88eadfd9d8c8de06ce
n050-set01	family	medium	wide	10	2	instances/data/n050-set01/family/medium-heterogeneous/wide/m2.dat	271.040000000	271.503673469	0.463673469	542	395	0	0	71.755208333	332.899146211	441174800724e06d6648016dca5a5381f4595b027f5b430265422bab46108bb5
n050-set01	family	medium	wide	10	3	instances/data/n050-set01/family/medium-heterogeneous/wide/m3.dat	271.040000000	271.503673469	0.463673469	542	395	0	0	71.755208333	332.899146211	441174800724e06d6648016dca5a5381f4595b027f5b430265422bab46108bb5
n050-set01	family	medium	wide	10	4	instances/data/n050-set01/family/medium-heterogeneous/wide/m4.dat	271.040000000	271.503673469	0.463673469	542	395	0	0	71.755208333	332.899146211	441174800724e06d6648016dca5a5381f4595b027f5b430265422bab46108bb5
n050-set01	family	high	zero	20	2	instances/data/n050-set01/family/high-heterogeneous/zero/m2.dat	521.520000000	521.910204082	0.390204082	1043	760	0	0	137.187500000	640.160085379	9d360bf728b1d789537fa66fecdc441db07359e5c348a8899d04b98b44e1c8db
n050-set01	family	high	zero	20	3	instances/data/n050-set01/family/high-heterogeneous/zero/m3.dat	521.520000000	521.910204082	0.390204082	1043	760	0	0	137.187500000	640.160085379	9d360bf728b1d789537fa66fecdc441db07359e5c348a8899d04b98b44e1c8db
n050-set01	family	high	zero	20	4	instances/data/n050-set01/family/high-heterogeneous/zero/m4.dat	521.520000000	521.910204082	0.390204082	1043	760	0	0	137.187500000	640.160085379	9d360bf728b1d789537fa66fecdc441db07359e5c348a8899d04b98b44e1c8db
n050-set01	family	high	narrow	20	2	instances/data/n050-set01/family/high-heterogeneous/narrow/m2.dat	521.520000000	521.910204082	0.390204082	1043	760	0	0	137.187500000	640.160085379	e50aab4beafad1004cbd733e1c6619ee99acc06eace650e714abf3aef38bfd52
n050-set01	family	high	narrow	20	3	instances/data/n050-set01/family/high-heterogeneous/narrow/m3.dat	521.520000000	521.910204082	0.390204082	1043	760	0	0	137.187500000	640.160085379	e50aab4beafad1004cbd733e1c6619ee99acc06eace650e714abf3aef38bfd52
n050-set01	family	high	narrow	20	4	instances/data/n050-set01/family/high-heterogeneous/narrow/m4.dat	521.520000000	521.910204082	0.390204082	1043	760	0	0	137.187500000	640.160085379	e50aab4beafad1004cbd733e1c6619ee99acc06eace650e714abf3aef38bfd52
n050-set01	family	high	wide	20	2	instances/data/n050-set01/family/high-heterogeneous/wide/m2.dat	521.520000000	521.910204082	0.390204082	1043	760	0	0	137.187500000	640.160085379	d954c2ff144ff5a1dbb6342ad9fa96d4a84478c97dd16bac499eb02888bf65f3
n050-set01	family	high	wide	20	3	instances/data/n050-set01/family/high-heterogeneous/wide/m3.dat	521.520000000	521.910204082	0.390204082	1043	760	0	0	137.187500000	640.160085379	d954c2ff144ff5a1dbb6342ad9fa96d4a84478c97dd16bac499eb02888bf65f3
n050-set01	family	high	wide	20	4	instances/data/n050-set01/family/high-heterogeneous/wide/m4.dat	521.520000000	521.910204082	0.390204082	1043	760	0	0	137.187500000	640.160085379	d954c2ff144ff5a1dbb6342ad9fa96d4a84478c97dd16bac499eb02888bf65f3
n050-set02	random	base	zero	1	2	instances/data/n050-set02/random/base/zero/m2.dat	26.870000000	26.869795918	-0.000204082	53	53	0	0	NaN	NaN	7f1e82f1351f54da2b744bd0db60220585e7c08861de87389ea5b950a58b20de
n050-set02	random	base	zero	1	3	instances/data/n050-set02/random/base/zero/m3.dat	26.870000000	26.869795918	-0.000204082	53	53	0	0	NaN	NaN	7f1e82f1351f54da2b744bd0db60220585e7c08861de87389ea5b950a58b20de
n050-set02	random	base	zero	1	4	instances/data/n050-set02/random/base/zero/m4.dat	26.870000000	26.869795918	-0.000204082	53	53	0	0	NaN	NaN	7f1e82f1351f54da2b744bd0db60220585e7c08861de87389ea5b950a58b20de
n050-set02	random	base	narrow	1	2	instances/data/n050-set02/random/base/narrow/m2.dat	26.870000000	26.869795918	-0.000204082	53	53	0	0	NaN	NaN	76b85a9b409d2751707365dc4e18bb805239adc731b6af45629b7f58cd454385
n050-set02	random	base	narrow	1	3	instances/data/n050-set02/random/base/narrow/m3.dat	26.870000000	26.869795918	-0.000204082	53	53	0	0	NaN	NaN	76b85a9b409d2751707365dc4e18bb805239adc731b6af45629b7f58cd454385
n050-set02	random	base	narrow	1	4	instances/data/n050-set02/random/base/narrow/m4.dat	26.870000000	26.869795918	-0.000204082	53	53	0	0	NaN	NaN	76b85a9b409d2751707365dc4e18bb805239adc731b6af45629b7f58cd454385
n050-set02	random	base	wide	1	2	instances/data/n050-set02/random/base/wide/m2.dat	26.870000000	26.869795918	-0.000204082	53	53	0	0	NaN	NaN	016cfef8dfbadd29f9cf4b7e38dd3c26c014e50024055641b1fa7311026e476d
n050-set02	random	base	wide	1	3	instances/data/n050-set02/random/base/wide/m3.dat	26.870000000	26.869795918	-0.000204082	53	53	0	0	NaN	NaN	016cfef8dfbadd29f9cf4b7e38dd3c26c014e50024055641b1fa7311026e476d
n050-set02	random	base	wide	1	4	instances/data/n050-set02/random/base/wide/m4.dat	26.870000000	26.869795918	-0.000204082	53	53	0	0	NaN	NaN	016cfef8dfbadd29f9cf4b7e38dd3c26c014e50024055641b1fa7311026e476d
n050-set02	random	medium	zero	10	2	instances/data/n050-set02/random/medium-heterogeneous/zero/m2.dat	271.930000000	272.428571429	0.498571429	543	537	0	0	NaN	NaN	bef5dffcb5a54ce07a68db987fb61589fd6220122d86ea8d8e477c2dc87841cf
n050-set02	random	medium	zero	10	3	instances/data/n050-set02/random/medium-heterogeneous/zero/m3.dat	271.930000000	272.428571429	0.498571429	543	537	0	0	NaN	NaN	bef5dffcb5a54ce07a68db987fb61589fd6220122d86ea8d8e477c2dc87841cf
n050-set02	random	medium	zero	10	4	instances/data/n050-set02/random/medium-heterogeneous/zero/m4.dat	271.930000000	272.428571429	0.498571429	543	537	0	0	NaN	NaN	bef5dffcb5a54ce07a68db987fb61589fd6220122d86ea8d8e477c2dc87841cf
n050-set02	random	medium	narrow	10	2	instances/data/n050-set02/random/medium-heterogeneous/narrow/m2.dat	271.930000000	272.428571429	0.498571429	543	537	0	0	NaN	NaN	4c718c9a21ea5884e5333010a96178396c3f2dd8d90338d6155712e5b99faf0a
n050-set02	random	medium	narrow	10	3	instances/data/n050-set02/random/medium-heterogeneous/narrow/m3.dat	271.930000000	272.428571429	0.498571429	543	537	0	0	NaN	NaN	4c718c9a21ea5884e5333010a96178396c3f2dd8d90338d6155712e5b99faf0a
n050-set02	random	medium	narrow	10	4	instances/data/n050-set02/random/medium-heterogeneous/narrow/m4.dat	271.930000000	272.428571429	0.498571429	543	537	0	0	NaN	NaN	4c718c9a21ea5884e5333010a96178396c3f2dd8d90338d6155712e5b99faf0a
n050-set02	random	medium	wide	10	2	instances/data/n050-set02/random/medium-heterogeneous/wide/m2.dat	271.930000000	272.428571429	0.498571429	543	537	0	0	NaN	NaN	fd8bc13627db260a0823411855644e4c66a2531dc22a24fe3a521cff073ee4b4
n050-set02	random	medium	wide	10	3	instances/data/n050-set02/random/medium-heterogeneous/wide/m3.dat	271.930000000	272.428571429	0.498571429	543	537	0	0	NaN	NaN	fd8bc13627db260a0823411855644e4c66a2531dc22a24fe3a521cff073ee4b4
n050-set02	random	medium	wide	10	4	instances/data/n050-set02/random/medium-heterogeneous/wide/m4.dat	271.930000000	272.428571429	0.498571429	543	537	0	0	NaN	NaN	fd8bc13627db260a0823411855644e4c66a2531dc22a24fe3a521cff073ee4b4
n050-set02	random	high	zero	20	2	instances/data/n050-set02/random/high-heterogeneous/zero/m2.dat	539.960000000	540.470612245	0.510612245	1079	1066	0	0	NaN	NaN	a20ae14409371ea2315622b3958cea2303378b047eecdfd14a8011535f066249
n050-set02	random	high	zero	20	3	instances/data/n050-set02/random/high-heterogeneous/zero/m3.dat	539.960000000	540.470612245	0.510612245	1079	1066	0	0	NaN	NaN	a20ae14409371ea2315622b3958cea2303378b047eecdfd14a8011535f066249
n050-set02	random	high	zero	20	4	instances/data/n050-set02/random/high-heterogeneous/zero/m4.dat	539.960000000	540.470612245	0.510612245	1079	1066	0	0	NaN	NaN	a20ae14409371ea2315622b3958cea2303378b047eecdfd14a8011535f066249
n050-set02	random	high	narrow	20	2	instances/data/n050-set02/random/high-heterogeneous/narrow/m2.dat	539.960000000	540.470612245	0.510612245	1079	1066	0	0	NaN	NaN	46559982d848f33f8bd86c1348e1c6ff15809b0f0d29593efb13e5b29a8410c8
n050-set02	random	high	narrow	20	3	instances/data/n050-set02/random/high-heterogeneous/narrow/m3.dat	539.960000000	540.470612245	0.510612245	1079	1066	0	0	NaN	NaN	46559982d848f33f8bd86c1348e1c6ff15809b0f0d29593efb13e5b29a8410c8
