runId	mainClass	args	outputDir	dependsOn	block	action	experiment	taskSetId	size	caseIndex	machines	setupType	scaleLevel	nominalScale	windowLevel	algorithm	outsourcingModel	outsourcingRate	discountLevel
seed-n020-set03-m3-random-high-n20-wnarrow	Common.formal.FormalExperimentRunner	--action="seed" --runId="seed-n020-set03-m3-random-high-n20-wnarrow" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set03/random/high-heterogeneous/narrow/m3.dat" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set03-m3-random-high-n20-wnarrow.seed" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/seed-n020-set03-m3-random-high-n20-wnarrow"	${WORKSPACE}/experiment-suite/formal/runs/seed-n020-set03-m3-random-high-n20-wnarrow		seed	seed	pricing-comparison	n020-set03	20	3	3	random	high	20	narrow				not-applicable
pricing-n020-set03-m3-random-high-n20-wnarrow-ng_dssr	Common.formal.FormalExperimentRunner	--action="solve" --runId="pricing-n020-set03-m3-random-high-n20-wnarrow-ng_dssr" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set03/random/high-heterogeneous/narrow/m3.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set03-m3-random-high-n20-wnarrow-ng_dssr" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set03-m3-random-high-n20-wnarrow.seed" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set03-m3-random-high-n20-wnarrow-ng_dssr	seed-n020-set03-m3-random-high-n20-wnarrow	pricing-comparison	solve	pricing-comparison	n020-set03	20	3	3	random	high	20	narrow	NG_DSSR			not-applicable
pricing-n020-set03-m3-random-high-n20-wnarrow-time_indexed	Common.formal.FormalExperimentRunner	--action="solve" --runId="pricing-n020-set03-m3-random-high-n20-wnarrow-time_indexed" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set03/random/high-heterogeneous/narrow/m3.dat" --algorithm="TIME_INDEXED" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set03-m3-random-high-n20-wnarrow-time_indexed" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set03-m3-random-high-n20-wnarrow.seed" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set03-m3-random-high-n20-wnarrow-time_indexed	seed-n020-set03-m3-random-high-n20-wnarrow	pricing-comparison	solve	pricing-comparison	n020-set03	20	3	3	random	high	20	narrow	TIME_INDEXED			not-applicable
pricing-n020-set03-m3-random-high-n20-wnarrow-time_indexed_sri	Common.formal.FormalExperimentRunner	--action="solve" --runId="pricing-n020-set03-m3-random-high-n20-wnarrow-time_indexed_sri" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set03/random/high-heterogeneous/narrow/m3.dat" --algorithm="TIME_INDEXED_SRI" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set03-m3-random-high-n20-wnarrow-time_indexed_sri" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set03-m3-random-high-n20-wnarrow.seed" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set03-m3-random-high-n20-wnarrow-time_indexed_sri	seed-n020-set03-m3-random-high-n20-wnarrow	pricing-comparison	solve	pricing-comparison	n020-set03	20	3	3	random	high	20	narrow	TIME_INDEXED_SRI			not-applicable
seed-n020-set03-m4-random-high-n20-wnarrow	Common.formal.FormalExperimentRunner	--action="seed" --runId="seed-n020-set03-m4-random-high-n20-wnarrow" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set03/random/high-heterogeneous/narrow/m4.dat" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set03-m4-random-high-n20-wnarrow.seed" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/seed-n020-set03-m4-random-high-n20-wnarrow"	${WORKSPACE}/experiment-suite/formal/runs/seed-n020-set03-m4-random-high-n20-wnarrow		seed	seed	pricing-comparison	n020-set03	20	3	4	random	high	20	narrow				not-applicable
pricing-n020-set03-m4-random-high-n20-wnarrow-ng_dssr	Common.formal.FormalExperimentRunner	--action="solve" --runId="pricing-n020-set03-m4-random-high-n20-wnarrow-ng_dssr" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set03/random/high-heterogeneous/narrow/m4.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set03-m4-random-high-n20-wnarrow-ng_dssr" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set03-m4-random-high-n20-wnarrow.seed" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set03-m4-random-high-n20-wnarrow-ng_dssr	seed-n020-set03-m4-random-high-n20-wnarrow	pricing-comparison	solve	pricing-comparison	n020-set03	20	3	4	random	high	20	narrow	NG_DSSR			not-applicable
pricing-n020-set03-m4-random-high-n20-wnarrow-time_indexed	Common.formal.FormalExperimentRunner	--action="solve" --runId="pricing-n020-set03-m4-random-high-n20-wnarrow-time_indexed" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set03/random/high-heterogeneous/narrow/m4.dat" --algorithm="TIME_INDEXED" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set03-m4-random-high-n20-wnarrow-time_indexed" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set03-m4-random-high-n20-wnarrow.seed" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set03-m4-random-high-n20-wnarrow-time_indexed	seed-n020-set03-m4-random-high-n20-wnarrow	pricing-comparison	solve	pricing-comparison	n020-set03	20	3	4	random	high	20	narrow	TIME_INDEXED			not-applicable
pricing-n020-set03-m4-random-high-n20-wnarrow-time_indexed_sri	Common.formal.FormalExperimentRunner	--action="solve" --runId="pricing-n020-set03-m4-random-high-n20-wnarrow-time_indexed_sri" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set03/random/high-heterogeneous/narrow/m4.dat" --algorithm="TIME_INDEXED_SRI" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set03-m4-random-high-n20-wnarrow-time_indexed_sri" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set03-m4-random-high-n20-wnarrow.seed" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set03-m4-random-high-n20-wnarrow-time_indexed_sri	seed-n020-set03-m4-random-high-n20-wnarrow	pricing-comparison	solve	pricing-comparison	n020-set03	20	3	4	random	high	20	narrow	TIME_INDEXED_SRI			not-applicable
seed-n020-set03-m2-random-high-n20-wwide	Common.formal.FormalExperimentRunner	--action="seed" --runId="seed-n020-set03-m2-random-high-n20-wwide" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set03/random/high-heterogeneous/wide/m2.dat" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set03-m2-random-high-n20-wwide.seed" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/seed-n020-set03-m2-random-high-n20-wwide"	${WORKSPACE}/experiment-suite/formal/runs/seed-n020-set03-m2-random-high-n20-wwide		seed	seed	pricing-comparison	n020-set03	20	3	2	random	high	20	wide				not-applicable
pricing-n020-set03-m2-random-high-n20-wwide-ng_dssr	Common.formal.FormalExperimentRunner	--action="solve" --runId="pricing-n020-set03-m2-random-high-n20-wwide-ng_dssr" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set03/random/high-heterogeneous/wide/m2.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set03-m2-random-high-n20-wwide-ng_dssr" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set03-m2-random-high-n20-wwide.seed" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set03-m2-random-high-n20-wwide-ng_dssr	seed-n020-set03-m2-random-high-n20-wwide	pricing-comparison	solve	pricing-comparison	n020-set03	20	3	2	random	high	20	wide	NG_DSSR			not-applicable
pricing-n020-set03-m2-random-high-n20-wwide-time_indexed	Common.formal.FormalExperimentRunner	--action="solve" --runId="pricing-n020-set03-m2-random-high-n20-wwide-time_indexed" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set03/random/high-heterogeneous/wide/m2.dat" --algorithm="TIME_INDEXED" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set03-m2-random-high-n20-wwide-time_indexed" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set03-m2-random-high-n20-wwide.seed" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set03-m2-random-high-n20-wwide-time_indexed	seed-n020-set03-m2-random-high-n20-wwide	pricing-comparison	solve	pricing-comparison	n020-set03	20	3	2	random	high	20	wide	TIME_INDEXED			not-applicable
pricing-n020-set03-m2-random-high-n20-wwide-time_indexed_sri	Common.formal.FormalExperimentRunner	--action="solve" --runId="pricing-n020-set03-m2-random-high-n20-wwide-time_indexed_sri" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set03/random/high-heterogeneous/wide/m2.dat" --algorithm="TIME_INDEXED_SRI" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set03-m2-random-high-n20-wwide-time_indexed_sri" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set03-m2-random-high-n20-wwide.seed" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set03-m2-random-high-n20-wwide-time_indexed_sri	seed-n020-set03-m2-random-high-n20-wwide	pricing-comparison	solve	pricing-comparison	n020-set03	20	3	2	random	high	20	wide	TIME_INDEXED_SRI			not-applicable
seed-n020-set03-m3-random-high-n20-wwide	Common.formal.FormalExperimentRunner	--action="seed" --runId="seed-n020-set03-m3-random-high-n20-wwide" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set03/random/high-heterogeneous/wide/m3.dat" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set03-m3-random-high-n20-wwide.seed" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/seed-n020-set03-m3-random-high-n20-wwide"	${WORKSPACE}/experiment-suite/formal/runs/seed-n020-set03-m3-random-high-n20-wwide		seed	seed	pricing-comparison	n020-set03	20	3	3	random	high	20	wide				not-applicable
pricing-n020-set03-m3-random-high-n20-wwide-ng_dssr	Common.formal.FormalExperimentRunner	--action="solve" --runId="pricing-n020-set03-m3-random-high-n20-wwide-ng_dssr" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set03/random/high-heterogeneous/wide/m3.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set03-m3-random-high-n20-wwide-ng_dssr" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set03-m3-random-high-n20-wwide.seed" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set03-m3-random-high-n20-wwide-ng_dssr	seed-n020-set03-m3-random-high-n20-wwide	pricing-comparison	solve	pricing-comparison	n020-set03	20	3	3	random	high	20	wide	NG_DSSR			not-applicable
pricing-n020-set03-m3-random-high-n20-wwide-time_indexed	Common.formal.FormalExperimentRunner	--action="solve" --runId="pricing-n020-set03-m3-random-high-n20-wwide-time_indexed" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set03/random/high-heterogeneous/wide/m3.dat" --algorithm="TIME_INDEXED" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set03-m3-random-high-n20-wwide-time_indexed" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set03-m3-random-high-n20-wwide.seed" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set03-m3-random-high-n20-wwide-time_indexed	seed-n020-set03-m3-random-high-n20-wwide	pricing-comparison	solve	pricing-comparison	n020-set03	20	3	3	random	high	20	wide	TIME_INDEXED			not-applicable
pricing-n020-set03-m3-random-high-n20-wwide-time_indexed_sri	Common.formal.FormalExperimentRunner	--action="solve" --runId="pricing-n020-set03-m3-random-high-n20-wwide-time_indexed_sri" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set03/random/high-heterogeneous/wide/m3.dat" --algorithm="TIME_INDEXED_SRI" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set03-m3-random-high-n20-wwide-time_indexed_sri" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set03-m3-random-high-n20-wwide.seed" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set03-m3-random-high-n20-wwide-time_indexed_sri	seed-n020-set03-m3-random-high-n20-wwide	pricing-comparison	solve	pricing-comparison	n020-set03	20	3	3	random	high	20	wide	TIME_INDEXED_SRI			not-applicable
seed-n020-set03-m4-random-high-n20-wwide	Common.formal.FormalExperimentRunner	--action="seed" --runId="seed-n020-set03-m4-random-high-n20-wwide" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set03/random/high-heterogeneous/wide/m4.dat" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set03-m4-random-high-n20-wwide.seed" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/seed-n020-set03-m4-random-high-n20-wwide"	${WORKSPACE}/experiment-suite/formal/runs/seed-n020-set03-m4-random-high-n20-wwide		seed	seed	pricing-comparison	n020-set03	20	3	4	random	high	20	wide				not-applicable
pricing-n020-set03-m4-random-high-n20-wwide-ng_dssr	Common.formal.FormalExperimentRunner	--action="solve" --runId="pricing-n020-set03-m4-random-high-n20-wwide-ng_dssr" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set03/random/high-heterogeneous/wide/m4.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set03-m4-random-high-n20-wwide-ng_dssr" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set03-m4-random-high-n20-wwide.seed" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set03-m4-random-high-n20-wwide-ng_dssr	seed-n020-set03-m4-random-high-n20-wwide	pricing-comparison	solve	pricing-comparison	n020-set03	20	3	4	random	high	20	wide	NG_DSSR			not-applicable
pricing-n020-set03-m4-random-high-n20-wwide-time_indexed	Common.formal.FormalExperimentRunner	--action="solve" --runId="pricing-n020-set03-m4-random-high-n20-wwide-time_indexed" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set03/random/high-heterogeneous/wide/m4.dat" --algorithm="TIME_INDEXED" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set03-m4-random-high-n20-wwide-time_indexed" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set03-m4-random-high-n20-wwide.seed" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set03-m4-random-high-n20-wwide-time_indexed	seed-n020-set03-m4-random-high-n20-wwide	pricing-comparison	solve	pricing-comparison	n020-set03	20	3	4	random	high	20	wide	TIME_INDEXED			not-applicable
pricing-n020-set03-m4-random-high-n20-wwide-time_indexed_sri	Common.formal.FormalExperimentRunner	--action="solve" --runId="pricing-n020-set03-m4-random-high-n20-wwide-time_indexed_sri" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set03/random/high-heterogeneous/wide/m4.dat" --algorithm="TIME_INDEXED_SRI" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set03-m4-random-high-n20-wwide-time_indexed_sri" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set03-m4-random-high-n20-wwide.seed" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set03-m4-random-high-n20-wwide-time_indexed_sri	seed-n020-set03-m4-random-high-n20-wwide	pricing-comparison	solve	pricing-comparison	n020-set03	20	3	4	random	high	20	wide	TIME_INDEXED_SRI			not-applicable
seed-n020-set03-m2-family-base-n1-wzero	Common.formal.FormalExperimentRunner	--action="seed" --runId="seed-n020-set03-m2-family-base-n1-wzero" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set03/family/base/zero/m2.dat" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set03-m2-family-base-n1-wzero.seed" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/seed-n020-set03-m2-family-base-n1-wzero"	${WORKSPACE}/experiment-suite/formal/runs/seed-n020-set03-m2-family-base-n1-wzero		seed	seed	pricing-comparison	n020-set03	20	3	2	family	base	1	zero				not-applicable
pricing-n020-set03-m2-family-base-n1-wzero-ng_dssr	Common.formal.FormalExperimentRunner	--action="solve" --runId="pricing-n020-set03-m2-family-base-n1-wzero-ng_dssr" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set03/family/base/zero/m2.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set03-m2-family-base-n1-wzero-ng_dssr" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set03-m2-family-base-n1-wzero.seed" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set03-m2-family-base-n1-wzero-ng_dssr	seed-n020-set03-m2-family-base-n1-wzero	pricing-comparison	solve	pricing-comparison	n020-set03	20	3	2	family	base	1	zero	NG_DSSR			not-applicable
pricing-n020-set03-m2-family-base-n1-wzero-time_indexed	Common.formal.FormalExperimentRunner	--action="solve" --runId="pricing-n020-set03-m2-family-base-n1-wzero-time_indexed" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set03/family/base/zero/m2.dat" --algorithm="TIME_INDEXED" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set03-m2-family-base-n1-wzero-time_indexed" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set03-m2-family-base-n1-wzero.seed" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set03-m2-family-base-n1-wzero-time_indexed	seed-n020-set03-m2-family-base-n1-wzero	pricing-comparison	solve	pricing-comparison	n020-set03	20	3	2	family	base	1	zero	TIME_INDEXED			not-applicable
pricing-n020-set03-m2-family-base-n1-wzero-time_indexed_sri	Common.formal.FormalExperimentRunner	--action="solve" --runId="pricing-n020-set03-m2-family-base-n1-wzero-time_indexed_sri" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n020-set03/family/base/zero/m2.dat" --algorithm="TIME_INDEXED_SRI" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set03-m2-family-base-n1-wzero-time_indexed_sri" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n020-set03-m2-family-base-n1-wzero.seed" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n020-set03-m2-family-base-n1-wzero-time_indexed_sri	seed-n020-set03-m2-family-base-n1-wzero	pricing-comparison	solve	pricing-comparison	n020-set03	20	3	2	family	base	1	zero	TIME_INDEXED_SRI			not-applicable
